store_location,ts,forecast_orders,baseline_orders,delta_orders,suggestion
Astoria,2023-06-29 07:00:00,33.10213020674452,26.51307397509714,6.58905623164738,hold
Astoria,2023-06-29 08:00:00,33.387120988904186,29.073692789593444,4.313428199310742,hold
Astoria,2023-06-29 09:00:00,28.610090890778093,28.35885337054656,0.251237520231534,hold
Astoria,2023-06-29 10:00:00,17.47876761596365,31.388918967700516,-13.910151351736864,hold
Astoria,2023-06-29 11:00:00,21.616624968927805,16.291937207232728,5.324687761695078,hold
Astoria,2023-06-29 12:00:00,21.192428499563082,15.897175139997882,5.2952533595652,hold
Astoria,2023-06-29 13:00:00,32.16541762470741,16.697368519527977,15.468049105179432,hold
Astoria,2023-06-29 14:00:00,18.665161403051076,15.993198345541494,2.6719630575095827,hold
Astoria,2023-06-29 15:00:00,24.45980394533313,16.852072572903793,7.607731372429338,hold
Astoria,2023-06-29 16:00:00,22.764636606714728,16.95343040097761,5.811206205737118,hold
Astoria,2023-06-29 17:00:00,30.857617791608124,17.849646986051315,13.007970805556809,hold
Astoria,2023-06-29 18:00:00,22.266459501522984,17.465554163876867,4.8009053376461175,hold
Astoria,2023-06-29 19:00:00,36.90437062912987,18.719190458474014,18.18518017065586,hold
Astoria,2023-06-30 07:00:00,37.344229553203455,26.51307397509714,10.831155578106316,hold
Astoria,2023-06-30 08:00:00,18.904419781412003,29.073692789593444,-10.169273008181442,hold
Astoria,2023-06-30 09:00:00,36.89583018163133,28.35885337054656,8.536976811084774,hold
Astoria,2023-06-30 10:00:00,27.144050350619153,31.388918967700516,-4.244868617081362,hold
Astoria,2023-06-30 11:00:00,16.117562021612702,16.291937207232728,-0.17437518562002552,hold
Astoria,2023-06-30 12:00:00,18.7066649353657,15.897175139997882,2.809489795367819,hold
Astoria,2023-06-30 13:00:00,22.300532299145793,16.697368519527977,5.603163779617816,hold
Astoria,2023-06-30 14:00:00,18.455726916717175,15.993198345541494,2.4625285711756817,hold
Astoria,2023-06-30 15:00:00,17.723239743897437,16.852072572903793,0.8711671709936439,hold
Astoria,2023-06-30 16:00:00,20.806856275399824,16.95343040097761,3.8534258744222143,hold
Astoria,2023-06-30 17:00:00,20.707868780197575,17.849646986051315,2.85822179414626,hold
Astoria,2023-06-30 18:00:00,22.8203501752225,17.465554163876867,5.354796011345634,hold
Hell's Kitchen,2023-06-04 09:00:00,39.075969193383216,31.164864821432094,7.911104371951122,hold
Hell's Kitchen,2023-06-04 10:00:00,21.612599578852237,35.773978687525435,-14.161379108673199,hold
Hell's Kitchen,2023-06-04 11:00:00,10.327021611873299,18.276416788467365,-7.9493951765940665,hold
Hell's Kitchen,2023-06-04 12:00:00,10.023622840757554,12.515024455850682,-2.491401615093128,hold
Hell's Kitchen,2023-06-04 13:00:00,11.52237081482513,12.472347475609077,-0.9499766607839462,hold
Hell's Kitchen,2023-06-04 14:00:00,11.275527400668256,13.560610471770005,-2.2850830711017487,hold
Hell's Kitchen,2023-06-04 15:00:00,15.83925982414258,12.824432562602318,3.014827261540262,hold
Hell's Kitchen,2023-06-04 16:00:00,15.115791981646368,13.01647897368954,2.0993130079568267,hold
Hell's Kitchen,2023-06-04 17:00:00,13.677184595849385,13.891357068642444,-0.2141724727930594,hold
Hell's Kitchen,2023-06-04 18:00:00,13.121397197865372,12.07758540837423,1.0438117894911425,hold
Hell's Kitchen,2023-06-04 19:00:00,25.995659611904866,11.768177301622593,14.227482310282273,hold
Hell's Kitchen,2023-06-05 08:00:00,51.31689044386188,30.642071813472427,20.674818630389453,+1 barista
Hell's Kitchen,2023-06-05 09:00:00,39.20626549769881,31.164864821432094,8.041400676266715,hold
Hell's Kitchen,2023-06-05 10:00:00,28.234259562989813,35.773978687525435,-7.5397191245356225,hold
Hell's Kitchen,2023-06-05 11:00:00,11.050721760076762,18.276416788467365,-7.225695028390604,hold
Hell's Kitchen,2023-06-05 12:00:00,10.478585002182925,12.515024455850682,-2.0364394536677572,hold
Hell's Kitchen,2023-06-05 13:00:00,13.875600304451515,12.472347475609077,1.4032528288424384,hold
Hell's Kitchen,2023-06-05 14:00:00,13.867520405808238,13.560610471770005,0.30690993403823263,hold
Hell's Kitchen,2023-06-05 15:00:00,15.131632553318694,12.824432562602318,2.3071999907163754,hold
Hell's Kitchen,2023-06-05 16:00:00,13.923400664998374,13.01647897368954,0.9069216913088329,hold
Hell's Kitchen,2023-06-05 17:00:00,14.001736847788761,13.891357068642444,0.11037977914631725,hold
Hell's Kitchen,2023-06-05 18:00:00,13.864886532031296,12.07758540837423,1.7873011236570662,hold
Hell's Kitchen,2023-06-05 19:00:00,19.808195956809747,11.768177301622593,8.040018655187154,hold
Hell's Kitchen,2023-06-06 08:00:00,41.15338073146644,30.642071813472427,10.511308917994015,hold
Hell's Kitchen,2023-06-06 09:00:00,46.45251104492064,31.164864821432094,15.287646223488547,hold
Hell's Kitchen,2023-06-06 10:00:00,26.150527837107354,35.773978687525435,-9.623450850418081,hold
Hell's Kitchen,2023-06-06 11:00:00,10.267972757849646,18.276416788467365,-8.008444030617719,hold
Hell's Kitchen,2023-06-06 12:00:00,12.068897673457467,12.515024455850682,-0.4461267823932147,hold
Hell's Kitchen,2023-06-06 13:00:00,12.526388878277116,12.472347475609077,0.05404140266803914,hold
Hell's Kitchen,2023-06-06 14:00:00,12.000908048752809,13.560610471770005,-1.559702423017196,hold
Hell's Kitchen,2023-06-06 15:00:00,18.306226821886913,12.824432562602318,5.4817942592845945,hold
Hell's Kitchen,2023-06-06 16:00:00,15.422603969667861,13.01647897368954,2.4061249959783204,hold
Hell's Kitchen,2023-06-06 17:00:00,16.366800010029674,13.891357068642444,2.4754429413872305,hold
Hell's Kitchen,2023-06-06 18:00:00,14.346885830116872,12.07758540837423,2.269300421742642,hold
Hell's Kitchen,2023-06-06 19:00:00,27.13461277788865,11.768177301622593,15.366435476266055,hold
Hell's Kitchen,2023-06-07 08:00:00,50.06602373576295,30.642071813472427,19.42395192229052,+1 barista
Hell's Kitchen,2023-06-07 09:00:00,60.78388055373625,31.164864821432094,29.61901573230416,+1 barista
Hell's Kitchen,2023-06-07 10:00:00,22.111550374897444,35.773978687525435,-13.662428312627991,hold
Hell's Kitchen,2023-06-07 11:00:00,14.327002222652862,18.276416788467365,-3.9494145658145037,hold
Hell's Kitchen,2023-06-07 12:00:00,12.864783166579947,12.515024455850682,0.34975871072926523,hold
Hell's Kitchen,2023-06-07 13:00:00,13.22781284181775,12.472347475609077,0.7554653662086732,hold
Hell's Kitchen,2023-06-07 14:00:00,13.518161762371562,13.560610471770005,-0.042448709398442475,hold
Hell's Kitchen,2023-06-07 15:00:00,13.55360801228152,12.824432562602318,0.729175449679202,hold
Hell's Kitchen,2023-06-07 16:00:00,14.485787231810772,13.01647897368954,1.469308258121231,hold
Hell's Kitchen,2023-06-07 17:00:00,16.302460489703304,13.891357068642444,2.4111034210608597,hold
Hell's Kitchen,2023-06-07 18:00:00,14.084042567920966,12.07758540837423,2.006457159546736,hold
Hell's Kitchen,2023-06-07 19:00:00,25.364036328184405,11.768177301622593,13.595859026561811,hold
Hell's Kitchen,2023-06-07 20:00:00,33.553982991725334,12.451008985488274,21.102974006237062,+1 barista
Hell's Kitchen,2023-06-08 06:00:00,38.67076365829178,14.69688507070274,23.97387858758904,+1 barista
Hell's Kitchen,2023-06-08 07:00:00,43.18268007651474,31.415592080351527,11.767087996163216,+1 barista
Hell's Kitchen,2023-06-08 08:00:00,47.42141295284205,30.642071813472427,16.77934113936962,+1 barista
Hell's Kitchen,2023-06-08 09:00:00,47.14668156410741,31.164864821432094,15.981816742675317,+1 barista
Hell's Kitchen,2023-06-08 10:00:00,28.367271700236955,35.773978687525435,-7.40670698728848,hold
Hell's Kitchen,2023-06-08 11:00:00,9.573298900245819,18.276416788467365,-8.703117888221547,hold
Hell's Kitchen,2023-06-08 12:00:00,10.0521078664824,12.515024455850682,-2.462916589368282,hold
Hell's Kitchen,2023-06-08 13:00:00,10.781547739588207,12.472347475609077,-1.6907997360208693,hold
Hell's Kitchen,2023-06-08 14:00:00,11.447773787993887,13.560610471770005,-2.112836683776118,hold
Hell's Kitchen,2023-06-08 15:00:00,14.264637823141456,12.824432562602318,1.4402052605391376,hold
Hell's Kitchen,2023-06-08 16:00:00,9.126936321005566,13.01647897368954,-3.889542652683975,hold
Hell's Kitchen,2023-06-08 17:00:00,12.853989341889935,13.891357068642444,-1.0373677267525085,hold
Hell's Kitchen,2023-06-08 18:00:00,11.690591621073846,12.07758540837423,-0.3869937873003835,hold
Hell's Kitchen,2023-06-08 19:00:00,26.681841482736235,11.768177301622593,14.913664181113642,hold
Hell's Kitchen,2023-06-09 06:00:00,45.11458324313168,14.69688507070274,30.417698172428942,+1 barista
Hell's Kitchen,2023-06-09 07:00:00,43.68129132263525,31.415592080351527,12.265699242283727,+1 barista
Hell's Kitchen,2023-06-09 08:00:00,52.20948710978976,30.642071813472427,21.567415296317336,+1 barista
Hell's Kitchen,2023-06-09 09:00:00,51.53733696877841,31.164864821432094,20.37247214734632,+1 barista
Hell's Kitchen,2023-06-09 10:00:00,25.324718808930985,35.773978687525435,-10.44925987859445,hold
Hell's Kitchen,2023-06-09 11:00:00,12.81347261230372,18.276416788467365,-5.462944176163646,hold
Hell's Kitchen,2023-06-09 12:00:00,12.528181826235231,12.515024455850682,0.013157370384549338,hold
Hell's Kitchen,2023-06-09 13:00:00,15.323053929149523,12.472347475609077,2.8507064535404467,hold
Hell's Kitchen,2023-06-09 14:00:00,13.693353992249842,13.560610471770005,0.13274352047983662,hold
Hell's Kitchen,2023-06-09 15:00:00,13.1122985304431,12.824432562602318,0.2878659678407818,hold
Hell's Kitchen,2023-06-09 16:00:00,12.867859672633072,13.01647897368954,-0.1486193010564687,hold
Hell's Kitchen,2023-06-09 17:00:00,11.539187891138086,13.891357068642444,-2.352169177504358,hold
Hell's Kitchen,2023-06-09 18:00:00,12.861628944374036,12.07758540837423,0.7840435359998068,hold
Hell's Kitchen,2023-06-09 19:00:00,25.5658381460421,11.768177301622593,13.797660844419507,hold
Hell's Kitchen,2023-06-10 06:00:00,46.4502397700452,14.69688507070274,31.75335469934246,+1 barista
Hell's Kitchen,2023-06-10 07:00:00,53.08093635833437,31.415592080351527,21.665344277982843,+1 barista
Hell's Kitchen,2023-06-10 08:00:00,50.10155531701662,30.642071813472427,19.45948350354419,+1 barista
Hell's Kitchen,2023-06-10 09:00:00,39.13745463046339,31.164864821432094,7.9725898090312945,hold
Hell's Kitchen,2023-06-10 10:00:00,23.58336259817955,35.773978687525435,-12.190616089345884,hold
Hell's Kitchen,2023-06-10 11:00:00,12.00317810813116,18.276416788467365,-6.273238680336206,hold
Hell's Kitchen,2023-06-10 12:00:00,9.25425735745705,12.515024455850682,-3.2607670983936323,hold
Hell's Kitchen,2023-06-10 13:00:00,11.412450282036712,12.472347475609077,-1.0598971935723647,hold
Hell's Kitchen,2023-06-10 14:00:00,13.395024303944648,13.560610471770005,-0.1655861678253565,hold
Hell's Kitchen,2023-06-10 15:00:00,11.806872170378766,12.824432562602318,-1.0175603922235528,hold
Hell's Kitchen,2023-06-10 16:00:00,14.233499080317879,13.01647897368954,1.217020106628338,hold
Hell's Kitchen,2023-06-10 17:00:00,10.469523979732607,13.891357068642444,-3.421833088909837,hold
Hell's Kitchen,2023-06-10 18:00:00,12.529212927473353,12.07758540837423,0.451627519099123,hold
Hell's Kitchen,2023-06-10 19:00:00,22.16887917069627,11.768177301622593,10.400701869073675,hold
Hell's Kitchen,2023-06-11 06:00:00,36.86411841370942,14.69688507070274,22.16723334300668,hold
Hell's Kitchen,2023-06-11 07:00:00,47.16697027314994,31.415592080351527,15.751378192798416,+1 barista
Hell's Kitchen,2023-06-11 08:00:00,43.20253287323045,30.642071813472427,12.560461059758026,+1 barista
Hell's Kitchen,2023-06-11 09:00:00,55.43100783103075,31.164864821432094,24.266143009598654,+1 barista
Hell's Kitchen,2023-06-11 10:00:00,21.773807908190573,35.773978687525435,-14.000170779334862,hold
Hell's Kitchen,2023-06-11 11:00:00,12.225302056152573,18.276416788467365,-6.051114732314792,hold
Hell's Kitchen,2023-06-11 12:00:00,9.832244714623894,12.515024455850682,-2.6827797412267884,hold
Hell's Kitchen,2023-06-11 13:00:00,11.188972383680042,12.472347475609077,-1.2833750919290345,hold
Hell's Kitchen,2023-06-11 14:00:00,11.956280407278813,13.560610471770005,-1.604330064491192,hold
Hell's Kitchen,2023-06-11 15:00:00,13.762215237424838,12.824432562602318,0.93778267482252,hold
Hell's Kitchen,2023-06-11 16:00:00,11.967232554655373,13.01647897368954,-1.0492464190341675,hold
Hell's Kitchen,2023-06-11 17:00:00,10.543830145058164,13.891357068642444,-3.3475269235842795,hold
Hell's Kitchen,2023-06-11 18:00:00,9.89120790987165,12.07758540837423,-2.18637749850258,hold
Hell's Kitchen,2023-06-11 19:00:00,27.953036156099966,11.768177301622593,16.184858854477373,hold
Hell's Kitchen,2023-06-12 06:00:00,46.25562508433576,14.69688507070274,31.55874001363302,+1 barista
Hell's Kitchen,2023-06-12 07:00:00,47.591203931879,31.415592080351527,16.175611851527474,+1 barista
Hell's Kitchen,2023-06-12 08:00:00,43.5111769116748,30.642071813472427,12.869105098202375,+1 barista
Hell's Kitchen,2023-06-12 09:00:00,45.61352000551924,31.164864821432094,14.448655184087148,+1 barista
Hell's Kitchen,2023-06-12 10:00:00,30.02554445770089,35.773978687525435,-5.7484342298245465,hold
Hell's Kitchen,2023-06-12 11:00:00,10.706089693542193,18.276416788467365,-7.570327094925172,hold
Hell's Kitchen,2023-06-12 12:00:00,14.317860595296674,12.515024455850682,1.8028361394459917,hold
Hell's Kitchen,2023-06-12 13:00:00,13.1514749769208,12.472347475609077,0.679127501311724,hold
Hell's Kitchen,2023-06-12 14:00:00,12.374055985619632,13.560610471770005,-1.1865544861503725,hold
Hell's Kitchen,2023-06-12 15:00:00,12.84575103507453,12.824432562602318,0.021318472472211525,hold
Hell's Kitchen,2023-06-12 16:00:00,14.227441422756977,13.01647897368954,1.210962449067436,hold
Hell's Kitchen,2023-06-12 17:00:00,14.157731596036015,13.891357068642444,0.26637452739357137,hold
Hell's Kitchen,2023-06-12 18:00:00,12.260838573754011,12.07758540837423,0.18325316537978154,hold
Hell's Kitchen,2023-06-12 19:00:00,28.993305274362424,11.768177301622593,17.22512797273983,hold
Hell's Kitchen,2023-06-13 08:00:00,52.48155580956462,30.642071813472427,21.83948399609219,+1 barista
Hell's Kitchen,2023-06-13 09:00:00,60.25422527655102,31.164864821432094,29.089360455118925,+1 barista
Hell's Kitchen,2023-06-13 10:00:00,27.1538010570326,35.773978687525435,-8.620177630492837,hold
Hell's Kitchen,2023-06-13 11:00:00,12.73506203265676,18.276416788467365,-5.541354755810605,hold
Hell's Kitchen,2023-06-13 12:00:00,13.950376338589551,12.515024455850682,1.4353518827388694,hold
Hell's Kitchen,2023-06-13 13:00:00,12.790892965358315,12.472347475609077,0.3185454897492388,hold
Hell's Kitchen,2023-06-13 14:00:00,12.676666271609314,13.560610471770005,-0.8839442001606912,hold
Hell's Kitchen,2023-06-13 15:00:00,11.862215598187754,12.824432562602318,-0.962216964414564,hold
Hell's Kitchen,2023-06-13 16:00:00,14.13456739429818,13.01647897368954,1.1180884206086397,hold
Hell's Kitchen,2023-06-13 17:00:00,16.697501262534086,13.891357068642444,2.806144193891642,hold
Hell's Kitchen,2023-06-13 18:00:00,9.719162171944248,12.07758540837423,-2.3584232364299815,hold
Hell's Kitchen,2023-06-13 19:00:00,21.125728324791243,11.768177301622593,9.35755102316865,hold
Hell's Kitchen,2023-06-13 20:00:00,29.70570681376677,12.451008985488274,17.254697828278495,hold
Hell's Kitchen,2023-06-14 08:00:00,50.03496464654115,30.642071813472427,19.39289283306872,+1 barista
Hell's Kitchen,2023-06-14 09:00:00,57.05454670196683,31.164864821432094,25.889681880534734,+1 barista
Hell's Kitchen,2023-06-14 10:00:00,23.944690219451687,35.773978687525435,-11.829288468073749,hold
Hell's Kitchen,2023-06-14 11:00:00,13.710040358334174,18.276416788467365,-4.566376430133191,hold
Hell's Kitchen,2023-06-14 12:00:00,12.442858764573584,12.515024455850682,-0.07216569127709782,hold
Hell's Kitchen,2023-06-14 13:00:00,12.689292174227964,12.472347475609077,0.216944698618887,hold
Hell's Kitchen,2023-06-14 14:00:00,13.706480913797279,13.560610471770005,0.14587044202727384,hold
Hell's Kitchen,2023-06-14 15:00:00,14.16638479848234,12.824432562602318,1.3419522358800222,hold
Hell's Kitchen,2023-06-14 16:00:00,13.982685580599412,13.01647897368954,0.9662066069098714,hold
Hell's Kitchen,2023-06-14 17:00:00,14.289031349904583,13.891357068642444,0.3976742812621392,hold
Hell's Kitchen,2023-06-14 18:00:00,13.941085062487094,12.07758540837423,1.8634996541128643,hold
Hell's Kitchen,2023-06-14 19:00:00,23.569651903052332,11.768177301622593,11.801474601429739,hold
Hell's Kitchen,2023-06-14 20:00:00,26.77961527427771,12.451008985488274,14.328606288789436,+1 barista
Hell's Kitchen,2023-06-15 06:00:00,42.52211698802281,14.69688507070274,27.825231917320068,+1 barista
Hell's Kitchen,2023-06-15 07:00:00,39.85553053451495,31.415592080351527,8.439938454163421,hold
Hell's Kitchen,2023-06-15 08:00:00,51.8223039699829,30.642071813472427,21.18023215651047,hold
Hell's Kitchen,2023-06-15 09:00:00,45.05758804399544,31.164864821432094,13.892723222563344,+1 barista
Hell's Kitchen,2023-06-15 10:00:00,21.732056651569035,35.773978687525435,-14.0419220359564,hold
Hell's Kitchen,2023-06-15 11:00:00,9.831470842616339,18.276416788467365,-8.444945945851027,hold
Hell's Kitchen,2023-06-15 12:00:00,8.24208252600656,12.515024455850682,-4.272941929844121,hold
Hell's Kitchen,2023-06-15 13:00:00,12.331976225268816,12.472347475609077,-0.14037125034026054,hold
Hell's Kitchen,2023-06-15 14:00:00,11.145039061812808,13.560610471770005,-2.415571409957197,hold
Hell's Kitchen,2023-06-15 15:00:00,12.141263313210024,12.824432562602318,-0.6831692493922947,hold
Hell's Kitchen,2023-06-15 16:00:00,12.056496964515024,13.01647897368954,-0.9599820091745173,hold
Hell's Kitchen,2023-06-15 17:00:00,9.069887205349316,13.891357068642444,-4.821469863293128,hold
Hell's Kitchen,2023-06-15 18:00:00,12.421844692305395,12.07758540837423,0.3442592839311658,hold
Hell's Kitchen,2023-06-15 19:00:00,25.523580659801297,11.768177301622593,13.755403358178704,hold
Hell's Kitchen,2023-06-16 06:00:00,33.573322164877595,14.69688507070274,18.876437094174854,+1 barista
Hell's Kitchen,2023-06-16 07:00:00,40.01773889632866,31.415592080351527,8.602146815977132,hold
Hell's Kitchen,2023-06-16 08:00:00,47.061586520073675,30.642071813472427,16.419514706601248,hold
Hell's Kitchen,2023-06-16 09:00:00,44.76267706771997,31.164864821432094,13.597812246287877,+1 barista
Hell's Kitchen,2023-06-16 10:00:00,22.758063206110368,35.773978687525435,-13.015915481415067,hold
Hell's Kitchen,2023-06-16 11:00:00,15.452142002295153,18.276416788467365,-2.8242747861722126,hold
Hell's Kitchen,2023-06-16 12:00:00,10.391158210481082,12.515024455850682,-2.1238662453696,hold
Hell's Kitchen,2023-06-16 13:00:00,11.35687930998324,12.472347475609077,-1.1154681656258365,hold
Hell's Kitchen,2023-06-16 14:00:00,11.963855581837903,13.560610471770005,-1.596754889932102,hold
Hell's Kitchen,2023-06-16 15:00:00,13.014322704172761,12.824432562602318,0.1898901415704426,hold
Hell's Kitchen,2023-06-16 16:00:00,10.636031186108882,13.01647897368954,-2.3804477875806587,hold
Hell's Kitchen,2023-06-16 17:00:00,9.501483438264517,13.891357068642444,-4.389873630377927,hold
Hell's Kitchen,2023-06-16 18:00:00,10.00306738381505,12.07758540837423,-2.074518024559179,hold
Hell's Kitchen,2023-06-16 19:00:00,27.445893219384494,11.768177301622593,15.677715917761901,hold
Hell's Kitchen,2023-06-17 06:00:00,36.970247620940135,14.69688507070274,22.273362550237394,+1 barista
Hell's Kitchen,2023-06-17 07:00:00,38.23190497362551,31.415592080351527,6.8163128932739845,hold
Hell's Kitchen,2023-06-17 08:00:00,36.12838250239406,30.642071813472427,5.486310688921634,hold
Hell's Kitchen,2023-06-17 09:00:00,39.48380888443142,31.164864821432094,8.318944062999325,hold
Hell's Kitchen,2023-06-17 10:00:00,26.01753574211474,35.773978687525435,-9.756442945410694,hold
Hell's Kitchen,2023-06-17 11:00:00,12.821245318404305,18.276416788467365,-5.4551714700630605,hold
Hell's Kitchen,2023-06-17 12:00:00,13.61911090671455,12.515024455850682,1.1040864508638677,hold
Hell's Kitchen,2023-06-17 13:00:00,11.961716226347779,12.472347475609077,-0.5106312492612979,hold
Hell's Kitchen,2023-06-17 14:00:00,10.790874643143415,13.560610471770005,-2.7697358286265903,hold
Hell's Kitchen,2023-06-17 15:00:00,11.066938280035478,12.824432562602318,-1.7574942825668405,hold
Hell's Kitchen,2023-06-17 16:00:00,11.681192016059574,13.01647897368954,-1.3352869576299664,hold
Hell's Kitchen,2023-06-17 17:00:00,12.647926570136375,13.891357068642444,-1.2434304985060685,hold
Hell's Kitchen,2023-06-17 18:00:00,9.392166830318738,12.07758540837423,-2.685418578055492,hold
Hell's Kitchen,2023-06-17 19:00:00,26.870621215472656,11.768177301622593,15.102443913850063,hold
Hell's Kitchen,2023-06-18 06:00:00,47.24840412696737,14.69688507070274,32.55151905626463,+1 barista
Hell's Kitchen,2023-06-18 07:00:00,40.82292535073983,31.415592080351527,9.407333270388303,hold
Hell's Kitchen,2023-06-18 08:00:00,49.557350923570155,30.642071813472427,18.915279110097728,hold
Hell's Kitchen,2023-06-18 09:00:00,48.64791707921914,31.164864821432094,17.483052257787048,+1 barista
Hell's Kitchen,2023-06-18 10:00:00,25.53584232099426,35.773978687525435,-10.238136366531176,hold
Hell's Kitchen,2023-06-18 11:00:00,11.37047162184864,18.276416788467365,-6.905945166618725,hold
Hell's Kitchen,2023-06-18 12:00:00,9.788120426602132,12.515024455850682,-2.7269040292485496,hold
Hell's Kitchen,2023-06-18 13:00:00,11.224521514443422,12.472347475609077,-1.2478259611656544,hold
Hell's Kitchen,2023-06-18 14:00:00,11.163609125895693,13.560610471770005,-2.397001345874312,hold
Hell's Kitchen,2023-06-18 15:00:00,11.909102603588263,12.824432562602318,-0.9153299590140556,hold
Hell's Kitchen,2023-06-18 16:00:00,11.46523206232074,13.01647897368954,-1.5512469113687999,hold
Hell's Kitchen,2023-06-18 17:00:00,11.932630321715921,13.891357068642444,-1.9587267469265228,hold
Hell's Kitchen,2023-06-18 18:00:00,16.255264694247174,12.07758540837423,4.177679285872944,hold
Hell's Kitchen,2023-06-18 19:00:00,22.128848153880476,11.768177301622593,10.360670852257883,hold
Hell's Kitchen,2023-06-19 06:00:00,47.29484807857778,14.69688507070274,32.59796300787504,hold
Hell's Kitchen,2023-06-19 07:00:00,53.27175706808752,31.415592080351527,21.85616498773599,+1 barista
Hell's Kitchen,2023-06-19 08:00:00,53.11691724636124,30.642071813472427,22.474845432888813,+1 barista
Hell's Kitchen,2023-06-19 09:00:00,55.657381499647386,31.164864821432094,24.492516678215292,+1 barista
Hell's Kitchen,2023-06-19 10:00:00,27.016873948855068,35.773978687525435,-8.757104738670368,hold
Hell's Kitchen,2023-06-19 11:00:00,13.201372882216353,18.276416788467365,-5.075043906251013,hold
Hell's Kitchen,2023-06-19 12:00:00,10.508297815910039,12.515024455850682,-2.006726639940643,hold
Hell's Kitchen,2023-06-19 13:00:00,12.426549611784928,12.472347475609077,-0.04579786382414852,hold
Hell's Kitchen,2023-06-19 14:00:00,11.012769724053605,13.560610471770005,-2.5478407477164,hold
Hell's Kitchen,2023-06-19 15:00:00,11.077471505189193,12.824432562602318,-1.7469610574131256,hold
Hell's Kitchen,2023-06-19 16:00:00,16.129166225607452,13.01647897368954,3.1126872519179116,hold
Hell's Kitchen,2023-06-19 17:00:00,12.548762764035228,13.891357068642444,-1.342594304607216,hold
Hell's Kitchen,2023-06-19 18:00:00,8.237870081585193,12.07758540837423,-3.8397153267890367,hold
Hell's Kitchen,2023-06-19 19:00:00,29.006132068423465,11.768177301622593,17.237954766800872,hold
Hell's Kitchen,2023-06-20 08:00:00,52.701078043711185,30.642071813472427,22.059006230238758,+1 barista
Hell's Kitchen,2023-06-20 09:00:00,57.81899394187019,31.164864821432094,26.654129120438096,+1 barista
Hell's Kitchen,2023-06-20 10:00:00,26.761864407148675,35.773978687525435,-9.01211428037676,hold
Hell's Kitchen,2023-06-20 11:00:00,15.49802962284792,18.276416788467365,-2.7783871656194457,hold
Hell's Kitchen,2023-06-20 12:00:00,12.745805500333288,12.515024455850682,0.2307810444826064,hold
Hell's Kitchen,2023-06-20 13:00:00,12.443386840577718,12.472347475609077,-0.028960635031358706,hold
Hell's Kitchen,2023-06-20 14:00:00,13.192506982640047,13.560610471770005,-0.3681034891299575,hold
Hell's Kitchen,2023-06-20 15:00:00,14.690554883191375,12.824432562602318,1.8661223205890565,hold
Hell's Kitchen,2023-06-20 16:00:00,14.919107280759134,13.01647897368954,1.9026283070695929,hold
Hell's Kitchen,2023-06-20 17:00:00,12.040075092875632,13.891357068642444,-1.8512819757668115,hold
Hell's Kitchen,2023-06-20 18:00:00,8.811842738422786,12.07758540837423,-3.265742669951443,hold
Hell's Kitchen,2023-06-20 19:00:00,17.72431882082987,11.768177301622593,5.956141519207275,hold
Hell's Kitchen,2023-06-20 20:00:00,27.59996396075716,12.451008985488274,15.148954975268888,hold
Hell's Kitchen,2023-06-21 08:00:00,50.891277362532726,30.642071813472427,20.2492055490603,+1 barista
Hell's Kitchen,2023-06-21 09:00:00,60.25422527655102,31.164864821432094,29.089360455118925,+1 barista
Hell's Kitchen,2023-06-21 10:00:00,19.984593359601476,35.773978687525435,-15.78938532792396,hold
Hell's Kitchen,2023-06-21 11:00:00,13.516321416394424,18.276416788467365,-4.760095372072941,hold
Hell's Kitchen,2023-06-21 12:00:00,13.926493229833627,12.515024455850682,1.4114687739829446,hold
Hell's Kitchen,2023-06-21 13:00:00,13.612048693601018,12.472347475609077,1.1397012179919415,hold
Hell's Kitchen,2023-06-21 14:00:00,15.22208231083633,13.560610471770005,1.6614718390663246,hold
Hell's Kitchen,2023-06-21 15:00:00,15.117063085722279,12.824432562602318,2.2926305231199606,hold
Hell's Kitchen,2023-06-21 16:00:00,13.950202245852397,13.01647897368954,0.9337232721628563,hold
Hell's Kitchen,2023-06-21 17:00:00,13.172061630954119,13.891357068642444,-0.7192954376883254,hold
Hell's Kitchen,2023-06-21 18:00:00,12.155963567532096,12.07758540837423,0.07837815915786628,hold
Hell's Kitchen,2023-06-21 19:00:00,31.202688424630814,11.768177301622593,19.43451112300822,hold
Hell's Kitchen,2023-06-21 20:00:00,26.40182115686889,12.451008985488274,13.950812171380617,+1 barista
Hell's Kitchen,2023-06-22 06:00:00,42.45092847301733,14.69688507070274,27.754043402314586,+1 barista
Hell's Kitchen,2023-06-22 07:00:00,31.955332992611726,31.415592080351527,0.5397409122601999,hold
Hell's Kitchen,2023-06-22 08:00:00,30.206737781459058,30.642071813472427,-0.43533403201336895,hold
Hell's Kitchen,2023-06-22 09:00:00,43.62318394233722,31.164864821432094,12.458319120905127,hold
Hell's Kitchen,2023-06-22 10:00:00,23.446161111349817,35.773978687525435,-12.327817576175619,hold
Hell's Kitchen,2023-06-22 11:00:00,10.181097148801204,18.276416788467365,-8.095319639666162,hold
Hell's Kitchen,2023-06-22 12:00:00,10.051089425720656,12.515024455850682,-2.463935030130026,hold
Hell's Kitchen,2023-06-22 13:00:00,13.807776569021463,12.472347475609077,1.3354290934123867,hold
Hell's Kitchen,2023-06-22 14:00:00,13.262827114569603,13.560610471770005,-0.2977833572004016,hold
